datetime,sec_code,ret
2017-12-29,SPY.P,0.0563591397926506
2017-12-29,TIP.P,-0.0085028048171301
2017-12-29,TLT.O,-0.0325555730877977
2017-12-29,USO.P,0.080766028309742
2017-12-29,VCLT.O,-0.0109660570909626
2017-12-29,VEGI.P,0.0435967303605213
2017-12-29,VGK.P,0.0562975488981807
2017-12-29,VONG.O,0.0701296820934171
2017-12-29,VTIP.O,-0.0034821793517956
2017-12-29,VTWO.O,0.0268214898336294
2017-12-29,VXUS.O,0.0572082379709024
2017-12-29,XLE.P,0.0358427901807392
2018-01-31,ACWI.O,-0.0447506562254443
2018-01-31,BIL.P,0.0008330780898169
2018-01-31,BNDX.O,0.0025708546873048
2018-01-31,BWX.P,-0.0074661549697033
2018-01-31,CPER.P,-0.0239608801955989
2018-01-31,CQQQ.P,-0.0356755080854008
2018-01-31,DBA.P,0.0180562931530501
2018-01-31,DVY.O,-0.0425193718843979
2018-01-31,EFA.P,-0.0483477794823662
2018-01-31,EMB.O,-0.0218149186664862
2018-01-31,EWA.P,-0.0399663442161908
2018-01-31,EWG.P,-0.0736932305329911
2018-01-31,EWH.P,-0.0383458645573854
2018-01-31,EWJ.P,-0.0297108357246194
2018-01-31,EWQ.P,-0.0510051004544263
2018-01-31,EWT.P,-0.0515010351644013
2018-01-31,EWU.P,-0.0670075350584166
